Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2016-07-21,10749.75,10789.25,10719.8,10772.25,10356504,1071.94
2016-07-22,10745.55,10775.2,10711.5,10756,10295518,977.62
2016-07-25,10734.1,10880.4,10731.2,10870.9,10178345,993.53
2016-07-26,10839.5,10901.1,10836.8,10877.65,12775441,1151.16
2016-07-27,10875.45,10952.65,10849.3,10928.45,9688082,940.68
2016-07-28,10923.1,10952.7,10881.3,10935.65,16448508,1748.38
2016-07-29,10916.9,10952.75,10871.95,10913.3,10417913,1068.66
2016-08-01,10917.7,11149.55,10913.5,11139.05,16985063,1673.4
2016-08-02,11129.45,11231.95,11112.45,11179,17569285,1524.1
2016-08-03,11307.05,11307.05,11143.1,11181.4,20039262,1795.72
2016-08-04,11226.45,11229.05,11128.65,11148.45,8136329,748.9
2016-08-05,11177.35,11226.5,11091.8,11137.05,10253491,955.94
2016-08-08,11136.1,11205,11122.15,11197.2,11939491,1030.31
2016-08-09,11207.7,11214.95,11128.95,11198,11050924,1068.51
2016-08-10,11184.25,11202.2,11152.1,11175.9,11234996,1009.64
2016-08-11,11173.3,11254.2,11170.6,11222.2,9725914,956.81
2016-08-12,11218.7,11302.4,11153.45,11173.4,12677589,1173.2
2016-08-16,11121.95,11136.05,10955.65,10993.55,20601765,1914.92
2016-08-17,10992.95,10993.95,10790.6,10808.75,18045681,1341.98
2016-08-18,10855.55,10887.75,10765.95,10783.5,12057371,1087.66
2016-08-19,10807.3,10873.15,10721.9,10727.6,12486590,1065.17
2016-08-22,10704.65,10728.8,10568.45,10593.2,11859697,1135.12
2016-08-23,10610.4,10790.85,10599.55,10767.1,10969968,955.63
2016-08-24,10792.95,10845.7,10753.25,10786.35,9244092,790.47
2016-08-25,10824.75,10826.15,10649.7,10665.65,18239899,1313.2
2016-08-26,10680.3,10717.65,10495.2,10523.05,13551428,1039.67
2016-08-29,10548.95,10548.95,10329.45,10385.35,13822195,1014.79
2016-08-30,10422.65,10585.1,10411.75,10572.3,12600693,956.6
2016-08-31,10593.75,10654.2,10496.3,10546.1,16159602,1521.52
2016-09-01,10570.1,10583.3,10499.6,10533.25,8952600,719.48
2016-09-02,10549.35,10555.7,10482.7,10528.35,8173693,703.72
2016-09-06,10524.05,10558.35,10505.6,10545.3,15984697,1292.76
2016-09-07,10605.85,10643.5,10468.75,10499.9,15598656,1423.03
2016-09-08,10349.75,10349.75,10159.7,10240.5,19920113,1942.71
2016-09-09,10253.75,10356.05,10217.1,10291.9,11730346,1010.41
2016-09-12,10194.65,10413.3,10182.25,10374.95,12401851,1045.41
2016-09-14,10400.3,10440.15,10291.35,10302.85,11040797,927.96
2016-09-15,10340.25,10341.2,10255.55,10289.5,9601439,883.69
2016-09-16,10347.5,10439.1,10285.8,10399.25,16541994,1560.03
2016-09-19,10386.2,10531.6,10353.65,10463.4,12370671,1100.06
2016-09-20,10469.2,10469.2,10387.25,10426.7,9119056,727.22
2016-09-21,10450.45,10485.85,10425.9,10456.5,10100721,816.53
2016-09-22,10508.2,10511.65,10376.05,10397.15,9854317,886.7
2016-09-23,10426.1,10446.9,10376.8,10391.05,12173246,993.4
2016-09-26,10382,10390.15,10314.6,10330,10774105,921.78
2016-09-27,10324.7,10425.5,10322.5,10397,12270567,1021.44
2016-09-28,10402.2,10418.75,10335.65,10360.45,9865164,841.85
2016-09-29,10410.65,10412.6,10228.05,10257.8,21656504,1704.04
2016-09-30,10300.35,10336.8,10279.85,10292.3,14445499,1127.06
2016-10-03,10331.15,10340.3,10239.95,10309.85,9457289,770.94
2016-10-04,10347.1,10403.25,10328.55,10394.3,11593100,909.15
2016-10-05,10405.65,10418.7,10287.4,10333.35,8507322,574.69
2016-10-06,10353.9,10354.6,10229.9,10242.45,10270123,835.08
2016-10-07,10253.05,10254.05,10146,10184.25,9585050,802.23
2016-10-10,10193.05,10285.15,10160.45,10270.95,7733808,680.96
2016-10-13,10218.5,10296.8,10196.95,10243.75,18099251,1666
2016-10-14,10239.2,10442,10116.7,10228.65,33012040,3224.22
2016-10-17,10268.65,10270.25,10140.55,10158.75,13343414,1100.25
2016-10-18,10202.55,10397.15,10191.65,10377.15,18378306,1222.48
2016-10-19,10397.3,10433.75,10338.15,10411.1,16981044,1096.03
2016-10-20,10431.5,10464.2,10357.5,10372.95,14202020,844.89
2016-10-21,10408.65,10483.45,10376.95,10477.1,17804005,1207.49
2016-10-24,10445.35,10448,10317.4,10327.65,14554645,917.56
2016-10-25,10322.7,10331.85,10254.05,10261.4,14983936,1076.83
2016-10-26,10253.4,10254.55,10128.6,10157.35,11263723,802.43
2016-10-27,10130.8,10130.8,10027.25,10052.85,18671691,1503.07
2016-10-28,10088.05,10119.25,10032.5,10048.4,24655817,1592.9
2016-10-30,10086.6,10111.45,10073.85,10082.7,1431970,98.13
2016-11-01,10109.2,10109.2,9969.8,9990.6,13418188,1119.6
2016-11-02,9903.8,9933.55,9861.15,9871.25,12161987,965.93
2016-11-03,9868.35,9886.65,9793.85,9809.75,10977148,834.92
2016-11-04,9813.45,9940.1,9736.75,9924.05,18414597,1205.33
2016-11-07,9997.1,10034.15,9920.95,9970,16797953,1205.28
2016-11-08,9996.2,10045.5,9891,10008.4,14174311,1002.3
2016-11-09,9467.65,9826.35,9320.95,9683.25,21456312,1752.93
2016-11-10,9803.2,9813.15,9636.15,9654.75,13296041,1061.1
2016-11-11,9615.85,9633.3,9391.55,9434.6,13296849,1083.89
2016-11-15,9478.5,9565.85,9295.25,9487,27234569,2093.69
2016-11-16,9559.15,9724.7,9543.2,9641,23586542,1793.51
2016-11-17,9608.95,9678.75,9476.1,9496.2,12929942,1013.99
2016-11-18,9497.8,9560.9,9419.6,9476.45,10571616,851.64
2016-11-21,9500,9553.7,9430.4,9453.75,12187155,918.52
2016-11-22,9492.35,9566.7,9471.2,9509.45,10320661,729.6
2016-11-23,9559.1,9571.55,9484.45,9549.85,11234249,863.09
2016-11-24,9561.4,9726.5,9518.9,9656.25,18981651,1659.09
2016-11-25,9709.15,10140.65,9696.65,10114.9,21789062,2030.86
2016-11-28,10126.7,10171.8,10001.5,10106.2,12490536,1063.28
2016-11-29,10099.65,10149.8,10043.2,10059.6,9368688,770.16
2016-11-30,10086.55,10139.95,10011.45,10087.65,14229629,1285.79
2016-12-01,10090,10108.8,10002.4,10049.75,9518941,748.71
2016-12-02,10018.15,10061.2,9898.9,9922.75,9513403,842.57
2016-12-05,9908.3,9946.9,9778.95,9836,8242545,749.7
2016-12-06,9850.9,9946.75,9808.35,9834.95,7018872,646.8
2016-12-07,9865.65,9871.7,9764.2,9777.9,8046891,722.42
2016-12-08,9819.9,9947.4,9819.65,9935.9,9564747,945.64
2016-12-09,9961.95,10059.95,9925.85,9997.5,12004522,1031.46
2016-12-12,9960.3,9971.25,9846.2,9953.9,8348374,818.79
2016-12-13,9983.7,10082.15,9929.85,10058.65,10363616,887.47
2016-12-14,10091.55,10150.95,10044.15,10128.95,11850616,929.55
2016-12-15,10099.05,10299.8,10091.6,10195.75,16986840,1494.02
2016-12-16,10265.65,10268.7,10188.25,10222.95,10931162,927.61
2016-12-19,10213.45,10234.05,10153.8,10223.65,7460302,635.93
2016-12-20,10239.85,10352.65,10224.45,10322.85,11510080,1100.56
2016-12-21,10357.3,10357.3,10207.25,10228.25,9569302,878.26
2016-12-22,10210.25,10251.2,10084.25,10163,9432930,865.34
2016-12-23,10162.4,10187.25,10048.85,10071.05,9770830,837.99
2016-12-26,10028.9,10065.75,9979.6,10023.3,5510950,444.6
2016-12-27,9997,10188.65,9994.95,10170.7,7812402,646.58
2016-12-28,10203.85,10301.1,10177.4,10198.6,10320156,810.25
2016-12-29,10194.15,10314.35,10183.4,10291.85,13889741,1097.08
2016-12-30,10325.35,10416.6,10304.65,10399.25,9966961,862.4
2017-01-02,10403,10434.1,10353.65,10367.05,5366213,418.84
2017-01-03,10386.6,10390.9,10291.25,10362.25,8413396,745.85
2017-01-04,10368.15,10517.55,10364,10496.9,11978446,1004.99
2017-01-05,10539.75,10590.05,10379.3,10400.05,23534557,1569.58
2017-01-06,10352.8,10372.9,10063.35,10110.4,26296599,1935.41
2017-01-09,10070.65,10214.2,10023.65,10198.45,17060520,1250.98
2017-01-10,10232.55,10255.85,10184.35,10221.5,13114211,1116.94
2017-01-11,10238.05,10282.2,10154.5,10220.55,14041555,1186.47
2017-01-12,10237.45,10410.8,10236,10398.8,14364865,1296.4
2017-01-13,10504.05,10551.4,10217.45,10263.5,29658962,3228.05
2017-01-16,10223.05,10223.05,10137,10173.1,13731359,1292.47
2017-01-17,10166.85,10275,10166.4,10206.8,10831603,1007.72
2017-01-18,10217.5,10270.5,10208.85,10231.55,12811228,1282.05
2017-01-19,10223.05,10251.8,10174.5,10222.15,15253658,1189.2
2017-01-20,10165.5,10192.7,10113.2,10132.65,12105046,1039.52
2017-01-23,10060.65,10234.65,10029.3,10219.4,12308496,1068.79
2017-01-24,10186.5,10213.7,10133.15,10201.6,12814924,1113.9
2017-01-25,10221.65,10239.5,10154.75,10164.45,18092547,1642.78
2017-01-27,10144.2,10212.55,10100.85,10181.85,15175889,1298.21
2017-01-30,10114.35,10195.7,10065.05,10170.65,17444549,1356.54
2017-01-31,10158.2,10158.2,9620.45,9848.5,33852264,2704.9
2017-02-01,9811.1,9831.05,9592.25,9750,21595107,1948.5
2017-02-02,9753.55,9989.2,9681.75,9926,18596022,1792.96
2017-02-03,9927.35,10058.8,9863.65,10025.8,12561634,1048.45
2017-02-06,10076.55,10093.15,9954.55,10029.05,14415906,1081.13
2017-02-07,10034.95,10042.15,9967.85,9997.95,13536718,1056.51
2017-02-08,9988.6,10071.65,9973.6,10007.05,11234369,998.59
2017-02-09,10026.4,10186.1,10005,10167.9,21611792,1757.75
2017-02-10,10185.45,10432.95,10180.45,10387.85,24076474,2052.49
2017-02-13,10402.15,10469.2,10340.4,10452.9,14919620,1456.44
2017-02-14,10462.35,10489.45,10423.75,10474.1,12233014,1073.55
2017-02-15,10464.05,10550.5,10318.95,10427.65,14827403,1122.44
2017-02-16,10488.95,10640.5,10488.95,10628.05,16900137,1657.59
2017-02-17,10674.2,10676,10483.9,10527.2,12491816,1029.89
2017-02-20,10544.45,10740.3,10516.95,10671.2,12841691,1181.9
2017-02-21,10716.7,10801.6,10643.9,10680.75,20702866,1856.67
2017-02-22,10685.55,10692.95,10497,10514.8,17892218,1596.77
2017-02-23,10545.45,10737.35,10531.7,10689.65,25911240,2152.71
2017-02-27,10663.25,10776.65,10658.3,10706.7,13604527,1095.91
2017-02-28,10732.8,10759.4,10645.3,10680.95,41463487,2523.37
2017-03-01,10674.85,10777.6,10658.4,10748.05,9862993,777.17
2017-03-02,10779.65,10806.95,10717,10741.6,9013275,734.81
2017-03-03,10701.35,10819.3,10657.7,10806.2,10530658,830.28
2017-03-06,10736.8,10812.65,10706.75,10779.05,9142773,803.97
2017-03-07,10794.3,10820.1,10750.9,10799.1,16016534,1148.39
2017-03-08,10791.45,10793.5,10687.45,10739.45,13675595,1117.78
2017-03-09,10753.7,10757.7,10694.45,10724.75,10378206,821.53
2017-03-10,10758.2,10821.85,10718.35,10749.85,11694965,869.94
2017-03-14,10850,10927.3,10821.4,10879.25,15194367,1386.47
2017-03-15,10899.95,10905.95,10677.75,10696.55,14506124,1252.43
2017-03-16,10765.65,10838.15,10752.2,10822.1,17288661,1328.78
2017-03-17,10893.85,10920.35,10787.2,10900.75,20306626,1724.28
2017-03-20,10877.15,10879.45,10750.6,10776.75,13922746,1245.01
2017-03-21,10769.1,10823.7,10751.3,10787.2,16229840,1413.2
2017-03-22,10717.1,10831.75,10710.8,10783.3,12780055,1007.65
2017-03-23,10794.25,10863.85,10785.7,10850.8,14954510,1198.42
2017-03-24,10843.25,10851.45,10753.45,10768.95,12491155,1291.15
2017-03-27,10735.5,10787.2,10630.85,10648.5,12327827,1065.04
2017-03-28,10675.05,10749.1,10658.55,10681.05,12481812,868.71
2017-03-29,10712,10761.05,10661.05,10741.25,14348282,1166.19
2017-03-30,10734.95,10767.8,10692.9,10730.75,20741773,1704.33
2017-03-31,10735.6,10752.35,10634.9,10703.25,17562780,1504.07
2017-04-03,10728.65,10732.85,10571.5,10592,9806177,764.46
2017-04-05,10596.25,10597.2,10493,10510.3,14402806,1255.56
2017-04-06,10499.75,10545.6,10475.85,10538.15,11496350,1005.28
2017-04-07,10532.45,10568.8,10470.55,10485.75,13722779,1159.16
2017-04-10,10511.6,10542.7,10304.95,10338.15,15046330,1273.86
2017-04-11,10341.55,10422.3,10332.45,10398.85,12461368,1083.13
2017-04-12,10408.15,10420.35,10290.5,10323.45,10861311,792.69
2017-04-13,10339.85,10407.15,10034.6,10064.2,22985238,2093.79
2017-04-17,10045.4,10056.55,9975.45,10000.9,12398068,977.9
2017-04-18,10021.15,10075.8,9964.65,9981.55,10552794,837.96
2017-04-19,9925.25,10059.45,9901.65,9944.8,15730735,1537.27
2017-04-20,9965.8,10056.25,9948.95,10039.05,11563674,811.62
2017-04-21,10083.5,10103.8,9978.5,10008.1,12520537,814.25
2017-04-24,9979.8,10070.95,9938.6,10058.35,10060234,827.69
2017-04-25,10081.55,10113,10038.15,10091.25,13270711,1098.93
2017-04-26,10157.6,10162.65,9944.4,9966.75,25994847,1650.07
2017-04-27,9965.05,10045.5,9965.05,10012.35,18815065,1731.16
2017-04-28,10020.45,10023.7,9920.7,9943.7,11365771,933.62
2017-05-02,10000.8,10042.85,9960.2,10006.35,10128926,739.34
2017-05-03,10043,10151.35,9995.25,10131.05,10553768,954.03
2017-05-04,10155.05,10170,10055,10106.5,8851111,868.92
2017-05-05,10084.5,10101.95,10031.1,10086.3,8018893,686.57
2017-05-08,10113.8,10222.15,10085.6,10209.15,8496429,637.26
2017-05-09,10246,10294.25,10211.4,10279.6,11780549,887.03
2017-05-10,10283.35,10296.45,10183.8,10219.55,8024155,603
2017-05-11,10293.3,10300.5,10216.3,10256.1,10286401,885.46
2017-05-12,10275.6,10378.8,10264.4,10367.3,14606048,1267.2
2017-05-15,10399.7,10400.45,10293.4,10339.75,8650810,793.48
2017-05-16,10364.4,10474.45,10356.55,10461.3,12655349,1247.54
2017-05-17,10461,10485.7,10371.55,10437.3,10857943,949.13
2017-05-18,10382.4,10705.9,10371.7,10545.6,21675467,1937.73
2017-05-19,10565.75,10574.6,10410.3,10456.35,10034066,834.12
2017-05-22,10486.8,10538.65,10454.95,10504.85,14746920,1119.22
2017-05-23,10535.9,10583.2,10480.75,10510.2,16446985,1273.92
2017-05-24,10510.95,10536.15,10444.2,10509.2,13506148,1155.84
2017-05-25,10568.15,10761.05,10546.9,10738.35,21426646,1859.77
2017-05-26,10741.75,10792.75,10683.75,10735.4,10829389,852.3
2017-05-29,10611.45,10633.3,10467.35,10568.3,26040520,1497.43
2017-05-30,10535.35,10627.25,10496.3,10609,9555114,692.45
2017-05-31,10589.8,10617.45,10522.65,10549.1,17847773,1393.9
2017-06-01,10508.7,10625.35,10478.4,10574.7,11308693,815.56
2017-06-02,10598.5,10647,10564.1,10608.95,11121366,799.21
2017-06-05,10608.85,10677.65,10585.7,10660.1,13753290,1154.43
2017-06-06,10749.4,11016.1,10733.65,10907.25,25759483,2585.35
2017-06-07,10930.4,10941.15,10533.15,10701.25,23294764,2146.92
2017-06-08,10684.8,10696.85,10520.95,10550,12610135,1142.26
2017-06-09,10484.3,10500.1,10373.1,10442.65,18319698,1610.22
2017-06-12,10412.5,10512.25,10314.4,10470.75,13867051,1092.81
2017-06-13,10389.3,10458.55,10318.95,10339,13481063,804.43
2017-06-14,10370.25,10375.6,10291.5,10366.1,15017176,1006.89
2017-06-15,10383.9,10385.1,10262.05,10278,12996011,1028.25
2017-06-16,10262.7,10326.95,10161.5,10189.5,15362329,1256.63
2017-06-19,10214.15,10247.45,10162,10197.9,10991292,1033.48
2017-06-20,10220.1,10300.7,10177.3,10289.95,9812324,909.93
2017-06-21,10289.2,10289.2,10191.7,10223.35,8488072,672.22
2017-06-22,10255.75,10354.65,10167.1,10199.55,14288138,1579.3
2017-06-23,10226.25,10253.4,10155.85,10170.6,12771300,924.08
2017-06-27,10160,10203,10045.1,10068.85,16056697,1047
2017-06-28,10100.65,10148.95,10060.65,10133.55,11170361,852.65
2017-06-29,10183.3,10238.95,10105.9,10124.4,23244234,1681.6
2017-06-30,10098.55,10173.85,10071.55,10155.05,11412732,797.32
2017-07-03,10174.3,10209.95,10075.8,10189.85,12165229,859.48
2017-07-04,10215.25,10256.55,10150,10213.4,13714901,979.76
2017-07-05,10196.05,10196.05,10137,10160.65,11882910,784.55
2017-07-06,10151.55,10198.2,10127.05,10148.9,10309284,687.06
2017-07-07,10125.65,10151.5,10073.95,10087.8,11991157,795.48
2017-07-10,10214.3,10377.1,9946.35,10360.1,3287988,268.35
2017-07-11,10333.3,10611.95,10333.3,10430,19757300,1594.58
2017-07-12,10440.7,10467.9,10385.65,10401.5,9840425,909.12
2017-07-13,10428.1,10495.5,10394.95,10440.55,10353593,948.06
2017-07-14,10442.55,10463.3,10306.8,10330.65,20911780,1964.52
2017-07-17,10371.7,10512.8,10356.95,10445.85,21174519,1263.23
2017-07-18,10455.15,10608.9,10454.95,10493.15,14006910,1016.52
2017-07-19,10506.75,10606.55,10494.05,10583.8,15810830,1221
2017-07-20,10587.45,10593.95,10474.85,10491.1,25467072,1431.87
2017-07-21,10573,10726.1,10561.95,10711.55,28562397,1435.37
2017-07-24,10734.15,10846.55,10734.05,10823.5,18100134,1167.24
2017-07-25,10813.6,10827.45,10738.5,10810.35,21747091,1438.32
2017-07-26,10810.7,10839.35,10752.3,10782.95,73860059,1712.51
2017-07-27,10795.1,10905.2,10577.95,10612.3,34087930,2507.55
2017-07-28,10627.5,10722.7,10511.1,10699.45,16165831,1229.59
2017-07-31,10665.3,10802.4,10637.8,10755.75,19192516,1595.71
2017-08-01,10808.1,10887.8,10767.4,10801.85,25587509,1466.87
2017-08-02,10806.8,10836.65,10702.3,10727.35,13166676,797.01
2017-08-03,10736.5,10762.5,10672.75,10682.5,15166402,970.43
2017-08-04,10695.15,10771.85,10681.65,10757.95,13162403,798.07
2017-08-07,10749.7,10757.9,10659.45,10678.8,12706679,915.53
2017-08-08,10700.8,10708.3,10581.85,10623.7,12241343,806.26
2017-08-09,10607.4,10655.35,10594.45,10613.55,9389455,587.45
2017-08-10,10590.35,10700.9,10586.15,10662.35,18391778,1159.5
2017-08-11,10623.65,10718.15,10587.7,10647.05,15965456,1001.16
2017-08-14,10669.15,10692.45,10569.1,10587.3,8348951,540.54
2017-08-16,10621.1,10683.8,10575.05,10659.7,14447704,969.65
2017-08-17,10784.6,10839.95,10688.85,10797.8,25035319,1975.02
2017-08-18,10768,10768,10474.7,10570,94170591,8492.86
2017-08-21,10574.3,10618.05,10408.45,10440.05,55173908,4677.74
2017-08-22,10533.4,10541.85,10422,10446.25,35284761,2749.48
2017-08-23,10479.65,10509.6,10401.05,10478.25,38429880,3228.44
2017-08-24,10550.2,10566.85,10486.05,10503.9,29997784,2471.85
2017-08-28,10603.45,10638.4,10574.5,10592.25,28758869,2518.48
2017-08-29,10593,10596.15,10475.5,10505.95,15708645,1155.61
2017-08-30,10565.2,10580,10474.15,10493.25,17134070,1286.97
2017-08-31,10528.05,10578.7,10453.1,10558.25,31920597,1872.06
2017-09-01,10537.6,10563.8,10455.65,10514.35,14920011,999.42
2017-09-04,10540,10540.1,10388.25,10441.75,17361736,1162.64
2017-09-05,10455.55,10506.5,10427.5,10498,20589123,1250.48
2017-09-06,10472.1,10484.65,10407.9,10421.65,20789478,1191.94
2017-09-07,10466.05,10477.3,10423.25,10460.95,13655711,885.09
2017-09-08,10488.95,10499.3,10444.3,10456.65,16605350,1049.25
2017-09-11,10496.7,10520.75,10447.25,10459.5,18352976,1173.47
2017-09-12,10514.15,10517.5,10443.2,10501.1,25304551,1520.6
2017-09-13,10520.75,10593,10475.9,10505.3,23226852,1316.6
2017-09-14,10438.2,10505.25,10428.45,10496.05,18866410,1239.84
2017-09-15,10519.65,10621.65,10479.95,10599.75,20721000,1581.5
2017-09-18,10601.4,10675.05,10601.35,10649.5,16697791,999.54
2017-09-19,10658.35,10668.65,10611.9,10654.8,11636432,733.31
2017-09-20,10694,10694,10588.15,10651.35,11719899,759.56
2017-09-21,10652.55,10670.75,10599.95,10653.8,15978558,1221.89
2017-09-22,10628.5,10672.95,10593.25,10632.1,21312591,1679.38
2017-09-25,10604.3,10653.55,10513.3,10569.1,14593317,1060.63
2017-09-26,10575.2,10604.15,10481.95,10548.5,11474071,860.26
2017-09-27,10576.25,10587.05,10516.4,10544.2,13117745,945.55
2017-09-28,10544.15,10613.25,10470.55,10521.9,26429214,2067.66
2017-09-29,10543.4,10576.95,10454.05,10475.35,14386793,828.03
2017-10-03,10534.45,10568.5,10507.55,10546.1,15039017,837.23
2017-10-04,10551.75,10578.35,10502.15,10539.85,13015477,663.62
2017-10-05,10546.45,10581.3,10514.25,10524.65,18370082,1016.61
2017-10-06,10532.2,10665.6,10527.55,10655.35,16888608,962.47
2017-10-09,10637.35,10694.25,10622.8,10680.2,16203165,744.85
2017-10-10,10734.55,10771.95,10712.05,10726.15,16145247,905.1
2017-10-11,10722.1,10811.05,10720.45,10785.25,20428748,1006.17
2017-10-12,10801.3,10891.25,10782.7,10881.3,19315828,1495.61
2017-10-13,10915.05,10997.1,10880,10924.2,19084931,1284.47
2017-10-16,10936.85,10978,10921.9,10961.6,12896441,746.9
2017-10-17,10946.85,11006.65,10910.4,10942.7,-,-
2017-10-18,10943.3,11014.05,10898.65,10910.15,17767404,927.34
2017-10-19,10911.5,10934.85,10872.8,10890.75,-,-
2017-10-23,10901.25,11013.4,10863.15,10997.85,17380495,1103.94
2017-10-24,11056.35,11057.3,10860.35,10884.75,17797268,1200.67
2017-10-25,10829.8,10986.5,10799.35,10925.45,20609614,1395.32
2017-10-26,10915.65,10945.45,10836,10883.05,59927649,3212.09
2017-10-27,10901.3,10911.65,10831.25,10862.05,15450898,1008.03
2017-10-30,10892.55,10913.9,10842.95,10854.3,22591293,1413.91
2017-10-31,10793.1,10870.55,10781,10837.9,18708181,1061.78
2017-11-01,10877.85,10887.8,10772.25,10817.3,21144732,919.27
2017-11-02,10802.5,10884.5,10788,10845.85,43841311,1392.57
2017-11-03,10840.3,10873.95,10824.95,10839.05,33003635,942.86
2017-11-06,10834,10952.35,10820.05,10929.9,41655369,1291.85
2017-11-07,10942.4,11243.2,10934.5,11172.1,42589657,2203.45
2017-11-08,11227.7,11306.45,11197.6,11245.9,23663675,1264.48
2017-11-09,11275.45,11301.25,11201.65,11248.45,14342859,788.03
2017-11-10,11270,11272,11151.1,11222.55,15489961,962.32
2017-11-13,11188.5,11341.5,11188.5,11236.2,14896394,1027.33
2017-11-14,11240.55,11275.65,11139.8,11168.75,17032126,919.21
2017-11-15,11158,11211.7,11110.8,11122.85,18968002,1683.8
2017-11-16,11145.55,11343.6,11059,11317.25,25745297,1502.87
2017-11-17,11311.95,11311.95,11127,11150,17244516,1049.22
2017-11-20,11161.7,11173.65,11072.95,11100.1,15587633,869.17
2017-11-21,11120.8,11166.35,11087.15,11119.45,16528695,987.12
2017-11-22,11133.8,11167.65,11098.65,11117.5,15085538,1008.76
2017-11-23,11149.8,11255.05,11132.75,11230.6,17176802,1132.51
2017-11-24,11240.4,11352.55,11235.75,11306.4,23794202,1677.78
2017-11-27,11290.85,11326,11239.4,11314.25,16266300,1036.66
2017-11-28,11303.35,11324.9,11242.85,11270.6,13654824,775.78
2017-11-29,11266.95,11299.35,11211.15,11232.9,14186355,789.74
2017-11-30,11233.5,11241.8,11060.1,11115.3,36562941,2305.91
2017-12-01,11123.6,11180.4,10930.95,10948.5,15744634,766.04
2017-12-04,11007.95,11138.1,10901.1,11081.65,28758345,1619.53
2017-12-05,11079.35,11121.85,11005.9,11025.4,22390897,1209.54
2017-12-06,11024.55,11099.05,11006.2,11074.9,26426388,1170.9
2017-12-07,11075.55,11178.8,11057.45,11163.45,25529596,1338.8
2017-12-08,11189.8,11249.3,11159.75,11173.4,18936548,1021.67
2017-12-11,11178.9,11343.15,11170.45,11324,14923112,856.25
2017-12-12,11327.7,11341.75,11251.7,11272.45,19365806,1298.25
2017-12-13,11257.05,11328.75,11210.7,11251.7,18858996,1362.11
2017-12-14,11257.95,11307.9,11174.65,11275.4,20290720,1712.66
2017-12-15,11299.6,11337,11245.55,11288.3,24617772,1646.03
2017-12-18,11211.8,11345.4,11096.6,11315.2,19133106,1017.29
2017-12-19,11324.55,11334.05,11214.6,11240.65,21155830,1200.95
2017-12-20,11267.4,11322.2,11198.6,11304.2,14537868,868.23
2017-12-21,11317.5,11406.4,11288.75,11374.3,15989407,1108.95
2017-12-22,11368.2,11532.75,11345.25,11501.9,18433681,1574.07
2017-12-26,11503,11531.25,11454.9,11507.4,17496410,1224.74
2017-12-27,11490.3,11538.7,11465.6,11509.25,13758340,825.3
2017-12-28,11481.8,11549.8,11460.8,11496.4,33607636,1547.85
2017-12-29,11479.5,11689.75,11430.65,11665.75,123646100,2644.27
2018-01-01,11612.7,11655.85,11549,11565.75,32997971,1105.66
2018-01-02,11587.85,11655.5,11558.45,11602.35,25819255,1210.04
2018-01-03,11617.35,11693.35,11573.25,11586.7,22309482,1212.57
2018-01-04,11599.05,11607.75,11510.4,11590.8,17417396,993.59
2018-01-05,11575.45,11691.45,11541.8,11633.55,17507348,1168.19
2018-01-08,11674.35,11793.85,11661.5,11776.85,17601459,1034.84
2018-01-09,11805.35,11819.35,11685.75,11790.85,26689866,1413.4
2018-01-10,11803.85,12076.25,11762.5,12054.7,24012407,1757.47
2018-01-11,12060.8,12178.8,12045.45,12103.1,27129023,2022.24
2018-01-12,12144.8,12146.75,12004.4,12099.15,26161722,2053.47
2018-01-15,12103.5,12214.65,11971.95,11992.75,17080568,1203.27
2018-01-16,12036.55,12487.25,12027.3,12430.95,38696788,3047.06
2018-01-17,12473.05,12653.25,12432.75,12531.4,29648559,2780.78
2018-01-18,12565.85,12605.15,12431.8,12570.7,26886980,1992.04
2018-01-19,12577.25,12668.55,12485.3,12633.85,17534922,1327.65
2018-01-22,12544.6,12924.6,12521.15,12894.95,31661630,2467.99
2018-01-23,12919.3,13084.2,12898.25,13048.9,30760333,2441.26
2018-01-24,13020.3,13553.95,13005.95,13249.55,50984631,3992.15
2018-01-25,13257.9,13259.15,12996.75,13117.85,42395918,2723.25
2018-01-29,13113.2,13328.05,13096.45,13242.5,25031799,1993.56
2018-01-30,13193,13238.5,13071.85,13107.9,35198915,1848.96
2018-01-31,13050.85,13142.85,12943.35,12986.4,26948151,2004.28
2018-02-01,12965.6,13141.75,12812.95,12964.6,21842854,1761.5
2018-02-02,12872.5,13130.25,12846.2,12983.6,23059095,1723.63
2018-02-05,12878.7,13104.8,12845,12936.9,22877661,1705.59
2018-02-06,12516.2,12750.7,12490.75,12562.35,25026447,1782.24
2018-02-07,12667.6,12680.3,12419.4,12450.05,22645095,1580.44
2018-02-08,12556.8,12764.75,12468.5,12588.35,27839336,1776.56
2018-02-09,12449.7,12556.2,12350.4,12492.7,19357882,1241.4
2018-02-12,12544.7,12591.95,12390.9,12422.65,20607388,1255.51
2018-02-14,12438.2,12546,12346,12420,23964695,1675.03
2018-02-15,12497.5,12584.25,12439.05,12456.5,20368397,1322.36
2018-02-16,12512.75,12687.45,12412.1,12437.9,22184554,1678.07
2018-02-19,12474.15,12479.4,12228.8,12331.4,19602259,1257.88
2018-02-20,12272.95,12491.6,12268.55,12372,17745502,1201.54
2018-02-21,12490.5,12703.85,12452.35,12660.05,30130562,2322.32
2018-02-22,12663.65,12794,12631.85,12730.25,34044908,2710.49
2018-02-23,12784.1,12888,12701.1,12871.15,28957080,2325.33
